purchase_value,user_lifetime_event_count,unique_session_count_cumulative_y,user_lifetime_purchase_count,days_since_previous_purchase,q1_purchase,q2_purchase,q3_purchase,mean_discounted_proportion,purchase_repeat_product%,fb_session,email_session,purchase_session_duration,product_id_count,cumulative_product_id_count,repeated_purchase_in_60d,weekend_purchase,mac_purchase,iphone_purchase,mobile_purchase
104500,232,20,5,29,False,True,False,0,0,False,False,2552,5,5,0,0,True,False,False
103200,254,20,6,75,False,True,False,0,0,False,False,1286,4,4,0,0,False,False,False
211400,7,2,1,999,True,False,False,0,0,False,False,365,4,4,0,0,False,True,False
45000,8,2,1,999,False,False,False,0,0,False,True,2187,1,1,0,0,False,True,False
114500,18,6,1,999,True,False,False,0,0,False,False,425,8,8,1,0,False,False,False
46100,42,6,2,16,True,False,False,0,0,False,False,836,3,3,0,1,False,True,False
61900,76,6,3,183,False,False,True,0,0,False,False,664,4,4,0,0,False,True,False
524700,11,16,1,999,True,False,False,0,0,False,True,330,5,5,1,0,False,False,False
381900,39,16,2,34,True,False,False,1,0,False,False,1910,6,6,1,0,False,False,False
287400,55,16,3,0,True,False,False,1,0,False,False,1910,6,12,0,0,False,False,False
260100,154,16,4,71,False,True,False,1,0,False,False,943,5,17,1,0,False,False,False
43600,160,16,5,0,False,True,False,1,0,False,False,166,2,19,0,0,False,False,False
118800,178,16,6,115,False,False,True,0,1,False,False,123,2,21,0,0,False,False,False
136600,186,16,7,136,True,False,False,0,0,False,False,353,3,3,1,0,False,False,False
136600,188,16,8,0,True,False,False,0,0,False,False,353,3,6,0,0,False,False,False
48300,37,68,1,999,False,False,False,0,0,False,False,495,4,4,1,0,False,True,False
44900,43,68,2,0,False,False,False,0,1,False,False,155,3,7,1,0,False,True,False
27200,50,68,3,1,False,False,False,0,0,False,False,105,3,10,1,0,False,True,False
41500,57,68,4,0,False,False,False,0,1,False,False,272,4,14,1,0,False,True,False
36500,64,68,5,1,False,False,False,0,1,False,False,188,3,17,1,0,False,True,False
20300,70,68,6,0,False,False,False,0,1,False,False,98,2,19,1,0,False,True,False
66200,78,68,7,7,False,False,False,0,1,False,False,1067,4,23,1,0,False,True,False
33600,91,68,8,7,True,False,False,0,0,False,False,1780,4,4,1,1,False,True,False
27700,98,68,9,0,True,False,False,0,0,False,False,288,3,7,1,1,False,True,False
46000,107,68,10,2,True,False,False,0,1,False,False,191,4,11,1,0,False,True,False
49700,115,68,11,1,True,False,False,0,0,False,False,391,4,15,1,0,False,True,False
59800,128,68,12,7,True,False,False,0,1,False,False,334,6,6,1,0,False,True,False
28200,140,68,13,5,True,False,False,0,1,False,False,265,3,3,1,0,False,True,False
28200,146,68,14,0,True,False,False,0,1,False,False,265,3,6,1,0,False,True,False
27400,153,68,15,0,True,False,False,0,1,False,False,2264,2,8,1,0,False,True,False
28200,161,68,16,7,True,False,False,0,0,False,False,156,3,3,1,0,False,True,False
78800,174,68,17,3,True,False,False,0,0,False,False,615,4,4,1,1,False,True,False
34400,183,68,18,1,True,False,False,0,0,False,False,73,3,7,1,0,False,True,False
50000,191,68,19,0,True,False,False,0,0,False,False,214,4,4,1,0,False,True,False
45634,207,68,20,11,True,False,False,0,1,False,False,268,4,4,1,1,False,True,False
43400,215,68,21,4,True,False,False,0,1,False,False,893,3,3,1,0,False,True,False
55000,223,68,22,1,True,False,False,0,0,False,False,407,4,7,1,0,False,True,False
30434,230,68,23,28,True,False,False,0,0,False,False,125,3,3,1,0,False,True,False
45534,240,68,24,0,True,False,False,0,1,False,False,197,4,7,1,1,False,True,False
24000,245,68,25,8,True,False,False,0,0,False,False,289,2,2,1,1,False,True,False
28500,252,68,26,9,False,True,False,0,0,False,False,533,3,3,1,0,False,True,False
34200,259,68,27,0,False,True,False,0,0,False,False,172,4,7,1,0,False,True,False
50800,267,68,28,0,False,True,False,0,0,False,False,222,5,12,1,0,False,True,False
52500,274,68,29,1,False,True,False,0,1,False,False,230,5,17,1,0,False,True,False
40200,285,68,30,3,False,True,False,1,1,False,False,262,4,21,1,0,False,True,False
46800,292,68,31,6,False,True,False,0,1,False,False,269,4,4,1,0,False,True,False
49134,301,68,32,2,False,True,False,0,1,False,False,247,4,8,1,0,False,True,False
211100,45,12,1,999,True,False,False,0,0,False,False,662,12,12,1,1,False,True,False
255940,129,12,2,20,True,False,False,0,0,False,False,1851,13,13,0,1,False,False,False
228800,154,12,3,84,False,True,False,0,0,False,False,305,11,11,0,1,False,False,False
171150,201,12,4,84,False,False,True,0,0,False,False,71,9,9,0,1,False,True,False
159700,41,9,1,999,False,False,True,0,0,False,False,1879,4,4,0,0,False,False,False
53550,35,8,1,999,False,True,False,0,0,False,False,551,7,7,1,1,False,True,False
144600,94,8,2,10,False,True,False,0,0,False,False,4841,10,10,0,0,True,False,False
153400,104,8,3,189,False,False,False,0,0,False,False,1592,4,4,1,0,False,True,False
141200,113,8,4,0,False,False,False,0,0,False,False,644,4,4,1,0,False,True,False
147400,128,8,5,56,True,False,False,0,0,False,False,1043,8,8,0,0,False,True,False
217000,76,3,1,999,False,True,False,0,0,False,False,11441,7,7,0,0,False,False,False
199000,167,3,2,230,False,False,False,0,0,False,True,649,1,1,0,0,False,False,False
58300,5,4,1,999,True,False,False,0,0,False,False,1250,2,2,0,0,False,True,False
36000,171,57,1,999,False,True,False,1,0,False,False,268,1,1,0,1,False,False,False
225240,21,86,1,999,True,False,False,0,0,False,False,842,4,4,1,0,False,False,False
43100,79,86,2,30,True,False,False,0,0,False,False,431,3,7,1,0,False,False,False
52300,126,86,3,2,True,False,False,0,0,False,False,3246,3,10,1,1,False,False,False
68300,165,86,4,20,True,False,False,0,1,False,False,982,4,14,1,1,False,False,False
108800,187,86,5,7,True,False,False,0,1,False,False,1100,5,19,1,1,False,False,False
26500,209,86,6,3,True,False,False,0,1,False,False,514,2,21,1,0,False,False,False
80900,222,86,7,6,True,False,False,0,0,False,False,399,3,24,1,0,False,False,False
91900,262,86,8,34,False,True,False,0,0,False,False,6374,6,6,1,0,False,False,False
128300,366,86,9,41,False,True,False,0,0,False,False,1431,9,15,0,0,False,False,False
145500,397,86,10,87,False,False,True,0,0,False,False,2241,7,22,1,1,False,False,False
135600,446,86,11,7,False,False,True,0,0,False,False,2749,9,31,1,1,False,False,False
141100,518,86,12,25,False,False,True,0,0,False,False,287,9,9,1,0,False,False,False
239250,552,86,13,44,False,False,False,0,0,False,False,2205,11,20,1,0,False,False,False
109600,567,86,14,8,False,False,False,0,0,False,False,758,6,26,1,0,False,False,False
98300,580,86,15,9,False,False,False,0,0,False,False,265,6,32,0,0,False,False,False
240110,614,86,16,113,True,False,False,0,0,False,False,524,11,11,1,1,False,False,False
31600,5,161,1,999,True,False,False,0,1,False,False,136,1,1,1,0,False,True,False
66400,10,161,2,3,True,False,False,0,1,False,False,424,1,1,1,0,False,True,False
66400,13,161,3,0,True,False,False,0,1,False,False,424,1,2,1,0,False,True,False
98000,35,161,4,3,True,False,False,0,0,False,False,196,2,4,1,0,False,True,False
47400,43,161,5,4,True,False,False,0,1,False,False,26,1,1,1,0,False,True,False
201100,57,161,6,7,True,False,False,1,0,False,False,454,4,4,1,0,False,True,False
46100,69,161,7,1,True,False,False,0,0,False,False,1134,3,7,1,0,False,True,False
108600,97,161,8,3,True,False,False,0,0,False,False,371,4,11,1,1,False,True,False
46500,118,161,9,8,True,False,False,0,0,False,False,365,2,2,1,0,False,True,False
98000,142,161,10,7,True,False,False,0,1,False,False,251,2,4,1,0,False,True,False
52000,155,161,11,13,True,False,False,0,1,False,False,255,2,2,1,0,False,True,False
112200,167,161,12,7,True,False,False,0,1,False,False,96,2,4,1,0,False,True,False
158800,186,161,13,12,True,False,False,0,0,False,False,336,6,6,1,0,False,True,False
69000,192,161,14,7,True,False,False,0,1,False,False,1499,1,1,1,0,False,True,False
84000,205,161,15,12,False,True,False,0,1,False,False,1088,2,2,1,1,False,True,False
118800,219,161,16,5,False,True,False,0,1,False,False,177,3,5,1,0,False,True,False
94500,224,161,17,2,False,True,False,0,1,False,False,18,2,7,1,0,False,True,False
87500,233,161,18,2,False,True,False,0,0,False,False,330,2,9,1,0,False,True,False
79000,248,161,19,1,False,True,False,0,0,False,False,153,2,11,1,0,False,True,False
51000,257,161,20,1,False,True,False,0,1,False,False,90,1,12,1,1,False,True,False
87500,287,161,21,12,False,True,False,0,0,False,False,88,2,14,1,0,False,True,False
52150,294,161,22,1,False,True,False,0,0,False,False,352,2,16,1,1,False,True,False
52500,302,161,23,3,False,True,False,0,1,False,False,75,1,17,1,0,False,True,False
41000,307,161,24,1,False,True,False,0,0,False,False,306,1,18,1,0,False,True,False
53500,316,161,25,5,False,True,False,0,1,False,False,1147,1,19,1,0,False,True,False
35000,327,161,26,5,False,True,False,0,1,False,False,66,1,20,1,0,False,True,False
79000,335,161,27,0,False,True,False,0,1,False,False,198,1,21,1,0,False,True,False
147300,348,161,28,0,False,True,False,0,0,False,False,188,2,23,1,0,False,True,False
70000,354,161,29,2,False,True,False,0,1,False,False,50,1,24,1,0,False,True,False
153500,367,161,30,6,False,True,False,0,0,False,False,156,2,26,1,0,False,True,False
153500,368,161,31,0,False,True,False,0,0,False,False,156,2,28,1,0,False,True,False
153500,369,161,32,0,False,True,False,0,0,False,False,156,2,30,1,0,False,True,False
34500,375,161,33,2,False,True,False,0,1,False,False,149,1,31,1,1,False,True,False
69600,381,161,34,1,False,True,False,1,1,False,False,41,1,32,1,0,False,True,False
150000,393,161,35,10,False,True,False,0,0,False,False,364,1,1,1,0,False,True,False
109200,527,161,36,50,False,False,True,1,0,False,False,249,1,1,1,0,False,True,False
57000,556,161,37,9,False,False,True,0,0,False,False,287,2,2,0,1,False,True,False
35000,572,161,38,61,False,False,False,0,1,False,False,1626,1,1,1,1,False,True,False
89200,586,161,39,38,False,False,False,0,1,False,True,571,2,2,1,0,False,True,False
90500,592,161,40,4,False,False,False,0,0,False,False,479,3,5,1,1,False,True,False
88500,600,161,41,10,False,False,False,0,1,False,False,80,2,2,1,0,False,True,False
68600,609,161,42,16,False,False,False,0,0,False,False,472,3,3,1,1,False,True,False
64200,614,161,43,12,True,False,False,0,0,False,False,90,1,4,1,0,False,True,False
35000,623,161,44,15,True,False,False,0,1,False,False,61,1,3,1,1,False,True,False
97600,628,161,45,2,True,False,False,0,1,False,False,59,1,4,1,0,False,True,False
58900,636,161,46,21,True,False,False,0,0,False,False,382,2,6,1,0,False,True,False
115700,649,161,47,34,True,False,False,0,0,False,False,119,2,8,1,0,False,True,False
74000,655,161,48,0,True,False,False,0,1,False,False,130,2,10,1,0,False,True,False
88400,658,161,49,5,True,False,False,0,0,False,False,73,1,11,1,1,False,True,False
52500,663,161,50,8,True,False,False,0,1,False,False,58,1,12,1,0,False,True,False
59800,668,161,51,2,False,True,False,0,1,False,False,270,2,14,1,0,False,True,False
119100,673,161,52,4,False,True,False,0,0,False,False,65,3,17,1,1,False,True,False
12500,38,3,1,999,True,False,False,0,0,False,False,1502,1,1,0,0,False,False,False
13800,48,3,2,121,False,True,False,0,1,False,False,145,1,2,0,1,False,False,False
79500,14,1,1,999,False,True,False,0,0,False,False,897,2,2,0,0,False,False,False
58400,23,2,1,999,True,False,False,0,0,False,False,2075,5,5,0,0,False,True,False
151200,64,24,1,999,False,True,False,0,0,False,True,1772,3,3,1,0,True,False,False
108800,88,24,2,14,False,True,False,0,0,False,True,633,4,7,0,0,True,False,False
68100,142,24,3,102,False,False,True,0,0,False,False,2083,3,3,1,0,True,False,False
110500,172,24,4,9,False,False,True,0,0,False,False,391,4,7,0,0,True,False,False
107400,195,24,5,161,True,False,False,0,0,False,True,733,7,7,1,0,True,False,False
146100,144,40,1,999,False,False,False,0,0,False,False,2579,6,6,1,1,False,False,False
85700,169,40,2,26,False,False,False,0,0,False,False,591,4,10,0,1,False,False,False
238000,37,16,1,999,False,True,False,0,0,False,True,1619,3,3,1,0,False,True,False
256200,55,16,2,0,False,True,False,0,0,False,False,391,3,3,1,0,False,True,False
170900,77,16,3,35,False,False,True,0,0,False,True,3534,4,4,1,0,False,True,False
170900,79,16,4,0,False,False,True,0,0,False,True,3534,4,8,1,0,False,True,False
170900,82,16,5,0,False,False,True,0,0,False,True,3534,4,12,1,0,False,True,False
200400,94,16,6,20,False,False,True,0,0,False,False,172,4,4,0,0,False,True,False
114900,109,16,7,130,False,False,False,0,1,False,True,357,3,3,0,0,False,True,False
51300,19,3,1,999,True,False,False,0,0,False,False,1792,3,3,0,0,False,True,False
80000,81,31,1,999,True,False,False,0,0,False,False,660,5,5,0,0,True,False,False
110000,171,31,2,86,False,True,False,0,0,False,False,1468,6,6,0,0,True,False,False
97550,222,31,3,172,False,False,False,0,0,False,False,615,8,8,0,0,True,False,False
36250,33,40,1,999,True,False,False,0,0,False,False,451,3,3,1,1,False,True,False
18000,41,40,2,41,True,False,False,0,1,False,False,205,1,1,1,1,False,True,False
20900,53,40,3,49,False,True,False,0,0,False,False,553,2,2,1,1,False,True,False
30800,65,40,4,48,False,True,False,0,0,False,False,137,2,2,1,1,False,True,False
18300,115,40,5,14,False,True,False,0,1,False,False,52,1,3,1,1,False,True,False
18300,152,40,6,48,False,False,True,0,1,False,False,1367,1,4,1,1,False,True,False
18300,184,40,7,6,False,False,True,0,0,False,False,1281,1,1,1,1,False,True,False
26300,192,40,8,58,False,False,True,0,1,False,False,23,2,2,1,0,False,True,False
41900,208,40,9,23,False,False,False,0,0,False,False,2526,2,2,1,0,False,True,False
45100,216,40,10,1,False,False,False,0,0,False,False,197,3,3,1,0,False,True,False
26300,218,40,11,0,False,False,False,0,1,False,False,383,2,5,1,0,False,True,False
34600,222,40,12,5,False,False,False,0,0,False,False,107,3,3,1,0,False,True,False
26300,226,40,13,14,False,False,False,0,1,False,False,175,2,2,0,0,False,True,False
84650,20,2,1,999,True,False,False,0,0,False,False,1961,6,6,0,0,False,False,False
138500,12,7,1,999,True,False,False,0,0,False,False,424,5,5,0,0,False,False,False
84350,6,3,1,999,True,False,False,0,0,False,False,823,3,3,1,0,False,True,False
59600,12,3,2,23,True,False,False,0,0,False,False,264,1,1,1,0,False,True,False
108790,12,2,1,999,True,False,False,0,0,False,False,3042,9,9,1,1,False,True,False
108790,13,2,2,0,True,False,False,0,0,False,False,3042,9,18,1,1,False,True,False
105390,20,2,3,0,True,False,False,0,0,False,False,3042,9,27,1,1,False,True,False
24500,14,5,1,999,False,False,True,0,0,False,False,886,1,1,0,0,False,True,False
136050,37,4,1,999,False,True,False,1,0,False,False,3219,15,15,0,0,False,True,False
138500,9,2,1,999,False,False,False,0,0,False,False,304,7,7,1,0,True,False,False
424250,39,2,2,48,True,False,False,0,0,False,False,1006,24,31,0,0,True,False,False
139400,6,6,1,999,True,False,False,0,0,False,True,313,3,3,1,0,False,True,False
37800,15,6,1,999,True,False,False,0,0,False,False,67,1,1,0,0,False,True,False
91300,36,6,2,108,False,True,False,0,0,False,False,446,3,3,0,0,False,False,False
223800,73,7,1,999,False,True,False,0,0,False,False,257,15,15,1,1,False,False,False
301800,166,7,2,3,False,True,False,0,0,False,False,1508,13,28,0,0,False,False,False
30000,10,1,1,999,True,False,False,0,0,False,False,1214,1,1,0,0,False,True,False
134300,9,23,1,999,True,False,False,0,0,False,False,302,3,3,0,0,False,True,False
130700,44,23,2,102,False,True,False,0,0,False,False,1454,5,5,1,0,False,True,False
138900,85,23,3,38,False,False,True,0,0,False,False,2054,7,7,0,1,False,True,False
108200,89,23,4,96,False,False,False,0,0,False,True,896,4,4,1,1,False,True,False
45500,93,23,5,3,False,False,False,0,1,False,False,360,1,5,1,0,False,True,False
203500,107,23,6,31,False,False,False,0,0,False,False,2148,8,8,1,1,False,True,False
201200,114,23,7,13,False,False,False,1,0,False,True,517,3,3,0,0,False,True,False
246200,125,23,8,62,True,False,False,0,0,False,False,96,3,3,1,0,False,True,False
176900,133,23,9,22,True,False,False,0,0,False,False,1092,5,8,1,0,False,True,False
294695,21,1,1,999,True,False,False,0,0,False,False,449,9,9,0,0,False,False,False
100500,7,7,1,999,True,False,False,0,0,False,True,1200,3,3,1,0,False,True,False
543300,31,9,1,999,True,False,False,0,0,False,False,1946,15,15,0,0,False,False,False
226200,18,8,1,999,True,False,False,0,0,False,False,1095,10,10,1,0,False,True,False
48500,26,8,2,4,True,False,False,0,0,False,False,409,3,13,1,0,False,True,False
105100,38,8,3,1,True,False,False,0,0,False,False,805,7,20,1,0,False,True,False
238400,53,8,4,10,True,False,False,0,0,False,False,1259,9,9,0,0,True,False,False
226300,158,22,1,999,False,False,True,0,0,False,False,507,7,7,0,0,False,False,False
457100,176,22,2,70,False,False,False,0,0,False,False,1152,9,9,0,0,False,False,False
484000,197,22,3,83,True,False,False,1,0,False,False,1601,10,10,0,0,False,False,False
113408,8,8,1,999,True,False,False,0,0,False,False,0,3,3,1,0,False,True,False
34200,24,37,1,999,False,True,False,0,1,False,False,565,2,2,1,0,False,False,False
34200,29,37,2,0,False,True,False,0,1,False,False,565,2,4,1,0,False,False,False
46200,37,37,3,19,False,True,False,0,1,False,False,74,2,2,1,1,False,False,False
35600,58,37,4,16,False,True,False,0,1,False,False,96,2,2,1,0,False,False,False
43600,72,37,5,10,False,True,False,0,0,False,False,206,3,3,1,1,False,False,False
41000,101,37,6,11,False,True,False,0,0,False,False,1471,3,5,1,0,False,False,False
37500,107,37,7,8,False,True,False,1,1,False,False,130,1,6,1,0,False,False,False
25000,116,37,8,11,False,False,True,1,1,False,False,187,1,7,1,0,False,False,False
25000,137,37,9,4,False,False,True,0,1,False,False,308,1,1,1,1,False,True,False
21200,148,37,10,15,False,False,True,0,1,False,False,204,1,8,1,0,False,False,False
28100,163,37,11,10,False,False,True,0,0,False,False,898,2,2,1,0,False,True,False
30000,176,37,12,7,False,False,True,0,1,False,False,499,2,2,1,1,False,True,False
25000,185,37,13,8,False,False,True,0,1,False,False,130,1,1,1,1,False,True,False
25000,193,37,14,13,False,False,True,0,1,False,False,167,1,1,1,1,False,True,False
25000,213,37,15,6,False,False,True,0,0,False,False,133,1,2,1,1,False,True,False
23100,223,37,16,43,False,False,False,0,1,False,False,195,2,2,1,0,False,True,False
19000,230,37,17,30,False,False,False,0,0,False,False,97,1,4,1,0,False,False,False
25000,234,37,18,3,False,False,False,0,1,False,False,686,1,1,1,1,False,True,False
25000,238,37,19,20,False,False,False,0,1,False,False,113,1,1,0,1,False,True,False
151400,20,2,1,999,False,False,False,0,0,False,False,3371,5,5,0,1,False,True,False
